text,label
"http://item.taobao.com/item.htm?id=42472279994""",0
教授月入上万不愿赡养年迈母亲 磕头后断绝关系http://www.iqiyi.com/life/20121220/f818ea789cd18981.html,1
Thx. All will be well in a few months,0
浅井四季沐歌太阳能上市一周年买太阳能送美的空调另有特价机1699元！咨询电话：13782297879【四季沐歌】,1
Cancel cheyyamo?and get some money back?,0
"今天带学员以15.55元左右买入《300223北京君正》明天早盘有望大涨,请关注勿追买!咨询电话18070269498【金丰投资】",1
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",1
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0
【大众点评】 亲爱的会员，恭喜您获得大众点评5.0元抵用券，马上用此手机号购买团购吧。http://dpurl.cn/m/coupon 【大众点评】,0
Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,0
培训通知：明天（4.12日）下午2：00在招商局大厦8层举办技术培训，内容：近期大盘技术分析、个股咨询解答，主讲人：胡东升，欢迎光临。15811535171.--胡东升【招商证券】,0
您尾号7544卡30日16:11网上银行收入79元。【工商银行】,0
【滴滴打车】滴滴特权，唯您专享。滴滴起送您5元红包，可直接抵用打车费，使用截止日期：8月24日。详见滴滴打车客户端“我的余额”，退订回复TD,0
Cant think of anyone with * spare room off * top of my head,0
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",0
26th OF JULY,0
亲~您是不是很想拥有一部400电话呢，但是会担心电话接通率和稳定性，现在，无需任何费用，只要您回复“好”您就会获得一个免费试用机会！全面提升您企业的品牌形象和实力，让您的企业走上全国市场！取得客户对您的信任!给您的客户提供7*24小时至尊服务！从而让您的订单猛增！热线：4008865266【400电话申办中心】【楚灵】,1
【招商证券】财富早间版：上交所正式发布沪港通试点办法，允许融资融券；上海自贸区允许外商独资经营盐业等19个领域。长假在即主力心态趋于谨慎，市场维持震荡概率较大。盘中回调继续关注券商、土改、国企改革、业绩预增预喜等优质个股低吸机会。投资建议仅供参考。回复A退订。,0
我怎么了，总是忍不住想你，就像鸟儿忍不住飞翔；忍不住梦你，就像玫瑰忍不住绽放*忍不住给你发信息*就像我的心忍不住要念你。转发0.5元,1
"即日起办理6M产品，仅需再加20元，就可升速至10M啦，即810元/10M,还有更多手机优惠哦。详询4001610089【松江E家通】",1
At home by the way,0
I just saw ron burgundy captaining a party boat so yeah,0
It's justbeen overa week since we broke up and already our brains are going to mush!,0
上周，美联储的宽松政策退出预期进一步左右市场，受次影响美元上涨，黄金白银出现了快速回落，今日交行沃德金单价292元，请关注！近期保证收益型理财产品稳添利已经全面上调各档次利率，优势明显，马艳君13861230829！【交行常州分行】,1
ALRITE,0
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0
You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,0
"双色球 第2014036期实战9+3专家推荐:红球01,08,12,14,22,23,24,26,32；蓝球01,04,07。上述内容仅供参考，不保证中奖。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注）。帮助回H。本期截止时间为19:23，22:00后回复购买下期。【中国移动和包彩票】",0
 &lt;#&gt;  in mca. But not conform.,0
【玩彩印赢IPADmini】5月内发BLCY到10086开通彩印（2元/月），即可让您的个性签名随每次通话显示在对方手机屏幕上！同时5月内成功修改彩印内容1次，还有机会赢取IPADmini一台！还等什么，赶紧来吧！中国移动,1
女网友微博寻“背影哥”引热议[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mb3/K8W5C,1
在职上大 学，专本科学士学 位通过率高!办上海引进居住证，解决小孩子上学问题。18821025155  QQ: 1696519211【弘成】,1
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1
公司注册2500全包，地址不过年检一千全包，代理记账167元/月网站www.dz126.com黄小姐18925204112【德智企业】,1
There are no other charges after transfer charges and you can withdraw anyhow you like,0
零风险，高回报，产权保证，金融机构担保，9年轻松赚套房，乐活原乡养生公寓。投资享受两不误，赠送270天疗养度假！22万起，询61282133,1
信用卡1984于5月15日13:43消费人民币297.50元。可加“浦发银行信用卡中心”官方微信查询。【浦发银行】,0
少女街头辱骂扇母耳光遭制服  http://g.wo.com.cn/gYf/696qZb&h=1&f=a11GR,1
"三年第一次,千纸鹤男装品牌团.就在聚划算21日十点开跳!2.8折起!现金/风扇/空调大奖纷呈!等你哦!http://t.cn/zHwznl8",1
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0
"[名鞋广州特卖】爱步，其乐，北脸，哥伦比亚,男女皮包，冲风衣全场1 折,5月2-3日地址；富力君悦大酒店3楼13724159041",1
江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/3ADfbYbQ,1
"\Thinking of u ;) x\""""",0
"[大麦网]""",0
中国装饰知名品牌，广东春满人间装饰景德镇分公司推出本年度最大让利，力度空前绝后，现场优惠由您定，抢钱热线8279911,1
首付4万，抢购虞河畔纯多层，95平双南卧三室，一楼带院，户户太阳能，地缘热泵冬供暖夏供凉。电话2287222/2280933,1
贺昨建【时代万恒】现已拉停板，说到做到，今日指导学员建【天地源】该股将成为明日之星，请全国散户共同见证！热线4006547800【南易基金】,1
冲动春天，今日开抢：2000款电影、屌丝等十大系列微T恤，29元劲爆登场！炫彩帆布鞋69元起，棉麻衬衫68元起vancl.com[凡客诚品],1
市场情绪趋于活跃，技术形态转强，整体偏多，关注本周缺口位置和2300点区域压力位。我司将于本周二推出“一触即发”固定收益型理财产品，3个月年化6.2，6个月年化6.6，五万起点，额度有限，预约咨询电话15111007569。     招商证券--花丹【招商证券】,1
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",0
"【中福在线送大礼】买福彩就是做慈善!2013年5月20日至6月16日,每天10:00--14:00点,在深圳福彩中心各直营销售厅参与中福在线竞赛,有机会中奖金再拿奖品,每天赠送价值500元加油卡及电影票多名。各直营厅地址详见http://www.szlottery.org/,详情咨询福彩中心各直营厅电话。",1
Or remind me in a few hrs.,0
购游戏包送大礼，iPad3、天翼话费周周奖、月月送，等你来拿！http://game.189.cn/hd/yxbslj?PUSHID=4256070135&P=18979043197,1
80万起！吴中主城，轻轨三房一步到位！销冠楼盘【香溢澜桥】90-130平产品本周末加推，最高1万抵3万，预约最后三天66053666[新城],1
今日主力布局建仓【600241时代万恒】明早将重点拉升出局，关注勿追！明日午盘封仓有望涨停牛股！提前建仓内线4006332798【金源基金】,1
"双色球 第2014026期开奖号码:01,02,05,06,11,23:14。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动手机彩票】",0
模块咯美克美家,0
"兴宏程专业建造师培训友情提醒:苏州一级建造师网报:5/21-6/6,确认6/10-6/14,免费提供代报考务服务,详询68291311",1
万万树四期【东君府MOMA】中央别墅区独栋现 房5月盛放，380-550平赠送300-500庭院，10万抵30万限时优惠4000552261,1
【华夏基金】尊敬的姜燕北，因系统原因，9月29日15点起通过华夏电子交易平台（含网上交易、移动客户端、百度理财等）用招行卡购买的基金份额，无法跨行转出（赎回、快速赎回、预约赎回、跨行转账、还贷款等）至非招行卡，无法办理信用卡还款业务，恢复时间请关注公司官网相关信息。,0
Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.,0
"北京移动""",0
抱歉今天上午公司有一个紧急会议，开完会我联系你。,0
"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",0
"""截止到2014年07月30日，您的帐户当月可用余额为75.40元。",0
网点名称：望京广顺支行　网点号码：02348　地址：北京市朝阳区广顺北大街33号院1号楼1层101室　联系电话：84722636  以上信息仅供参考【工商银行】,0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/14L9IY,1
尊敬的姜先生，凤凰迎春到，知音送福来，值此甲午马年即将到来之际，凤凰知音恭祝您和家人平安吉祥，万事胜意，愿您在新的一年里畅行无忧，马到成功！【中国国航】,0
贵账户1407于03月18日16:57发生直付通/快捷支付扣款，金额人民币50.00，详询95555[招商银行],0
沪深A股T十0交易平台大赠送，注册不用充值就送8800元可用资金，盈利即可提现，详情登陆www.yh98.com查看【银河金融】,1
国航小秘书为您选座位办登机牌！尊敬的陈广大，您的行程为2014年01月24日，23：05，北京—大连， CA8902航班。您可以通过登录国航移动网站http://m.airchina.com直接办理或下载手机客户端办理座位预订。如需办理请您在“靠窗、走道、随机”以及“靠前、靠后”中选择后回复。如：“靠窗，靠前”。请您在40分钟内回复，国航小秘书立即帮您安排座位。也可登录国航网站www.airchina.com.cn办理网上乘机手续，直接打印登机牌。建议您办理值机前先访问：http://www.airchina.com.cn/cn/baggage_service/prohibited_items.shtml 了解危险品规定，手机上网会产生一定流量费用。如果您不想收到值机提醒，请发送“TDZJ”办理退订。【中国国航】,0
三盛颐景御园，首付80万即享2号线旁墅区生活！5月17-20日房交会新推特价房源，亲临现场即可获赠惊喜礼品！世茂S5-15。88988665,1
"URGENT!: Your Mobile No. was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",1
凤凰知音会员开通手机号为登录账户信息验证码:0267【中国国航】,0
城南最火爆的商鋪！【Web立方商鋪】买一铺得几铺！投十余万年收三四万！即买即收 租！全产权！双证齐！坐享万亿级电商行业利润！85220606,1
Where r e meeting tmr?,0
Tmr timin still da same wat cos i got lesson until 6...,0
